institution,plate,fragment,side,filename
IAA,*114,1,R,PX114-Fg001-R-C01-R01-D30062015-T152430-LR445 _PSC.tif
IAA,*114,1,R,PX114-Fg001-R-C01-R01-D30062015-T152537-LR924 _012.jpg
IAA,*114,1,R,PX114-Fg001-R-C01-R01-D30062015-T152654-OO_026.jpg
IAA,*114,1,R,PX114-Fg001-R-C01-R01-D30062015-T152709-OO_028.jpg
IAA,*114,1,R,PX114-Fg001-R-C01-R02-D01072015-T113506-LR445 _PSC.tif
IAA,*114,1,R,PX114-Fg001-R-C01-R02-D01072015-T113613-LR924 _012.jpg
IAA,*114,1,R,PX114-Fg001-R-C01-R02-D01072015-T113729-OO_026.jpg
IAA,*114,1,R,PX114-Fg001-R-C01-R02-D01072015-T113743-OO_028.jpg
IAA,*114,1,R,PX114-Fg001-R-C02-R01-D01072015-T112435-LR445 _PSC.tif
IAA,*114,1,R,PX114-Fg001-R-C02-R01-D01072015-T112541-LR924 _012.jpg
IAA,*114,1,R,PX114-Fg001-R-C02-R01-D01072015-T112657-OO_026.jpg
IAA,*114,1,R,PX114-Fg001-R-C02-R01-D01072015-T112711-OO_028.jpg
IAA,*114,1,R,PX114-Fg001-R-C02-R02-D01072015-T113030-LR445 _PSC.tif
IAA,*114,1,R,PX114-Fg001-R-C02-R02-D01072015-T113136-LR924 _012.jpg
IAA,*114,1,R,PX114-Fg001-R-C02-R02-D01072015-T113253-OO_026.jpg
IAA,*114,1,R,PX114-Fg001-R-C02-R02-D01072015-T113307-OO_028.jpg
IAA,*114,1,V,PX114-Fg001-V-C01-R01-D01072015-T114803-LR445 _PSC.tif
IAA,*114,1,V,PX114-Fg001-V-C01-R01-D01072015-T114911-LR924 _012.jpg
IAA,*114,1,V,PX114-Fg001-V-C01-R01-D01072015-T115027-OO_026.jpg
IAA,*114,1,V,PX114-Fg001-V-C01-R01-D01072015-T115040-OO_028.jpg
IAA,*114,1,V,PX114-Fg001-V-C01-R01-D30062015-T152907-LR445 _PSC.tif
IAA,*114,1,V,PX114-Fg001-V-C01-R01-D30062015-T153013-LR924 _012.jpg
IAA,*114,1,V,PX114-Fg001-V-C01-R01-D30062015-T153130-OO_026.jpg
IAA,*114,1,V,PX114-Fg001-V-C01-R01-D30062015-T153144-OO_028.jpg
IAA,*114,1,V,PX114-Fg001-V-C01-R02-D01072015-T120341-LR445 _PSC.tif
IAA,*114,1,V,PX114-Fg001-V-C01-R02-D01072015-T120448-LR924 _012.jpg
IAA,*114,1,V,PX114-Fg001-V-C01-R02-D01072015-T120605-OO_026.jpg
IAA,*114,1,V,PX114-Fg001-V-C01-R02-D01072015-T120619-OO_028.jpg
IAA,*114,1,V,PX114-Fg001-V-C02-R01-D01072015-T115147-LR445 _PSC.tif
IAA,*114,1,V,PX114-Fg001-V-C02-R01-D01072015-T115254-LR924 _012.jpg
IAA,*114,1,V,PX114-Fg001-V-C02-R01-D01072015-T115411-OO_026.jpg
IAA,*114,1,V,PX114-Fg001-V-C02-R01-D01072015-T115425-OO_028.jpg
IAA,*114,1,V,PX114-Fg001-V-C02-R02-D01072015-T115633-LR445 _PSC.tif
IAA,*114,1,V,PX114-Fg001-V-C02-R02-D01072015-T115739-LR924 _012.jpg
IAA,*114,1,V,PX114-Fg001-V-C02-R02-D01072015-T115855-OO_026.jpg
IAA,*114,1,V,PX114-Fg001-V-C02-R02-D01072015-T115909-OO_028.jpg
IAA,*114,3,R,PX114-Fg003-R-C01-R01-D01072015-T121935-LR445 _PSC.tif
IAA,*114,3,R,PX114-Fg003-R-C01-R01-D01072015-T122040-LR924 _012.jpg
IAA,*114,3,R,PX114-Fg003-R-C01-R01-D01072015-T122156-OO_026.jpg
IAA,*114,3,R,PX114-Fg003-R-C01-R01-D01072015-T122209-OO_028.jpg
IAA,*114,3,R,PX114-Fg003-R-C01-R02-D01072015-T122448-LR445 _PSC.tif
IAA,*114,3,R,PX114-Fg003-R-C01-R02-D01072015-T122554-LR924 _012.jpg
IAA,*114,3,R,PX114-Fg003-R-C01-R02-D01072015-T122709-OO_026.jpg
IAA,*114,3,R,PX114-Fg003-R-C01-R02-D01072015-T122723-OO_028.jpg
IAA,*114,3,V,PX114-Fg003-V-C01-R01-D01072015-T123542-LR445 _PSC.tif
IAA,*114,3,V,PX114-Fg003-V-C01-R01-D01072015-T123648-LR924 _012.jpg
IAA,*114,3,V,PX114-Fg003-V-C01-R01-D01072015-T123804-OO_026.jpg
IAA,*114,3,V,PX114-Fg003-V-C01-R01-D01072015-T123818-OO_028.jpg
IAA,*114,3,V,PX114-Fg003-V-C01-R02-D01072015-T122937-LR445 _PSC.tif
IAA,*114,3,V,PX114-Fg003-V-C01-R02-D01072015-T123043-LR924 _012.jpg
IAA,*114,3,V,PX114-Fg003-V-C01-R02-D01072015-T123158-OO_026.jpg
IAA,*114,3,V,PX114-Fg003-V-C01-R02-D01072015-T123212-OO_028.jpg
IAA,*116,1,R,PX116-Fg001-R-C01-R01-D13012015-T124721-ML445 _PSC.tif
IAA,*116,1,R,PX116-Fg001-R-C01-R01-D13012015-T124824-ML924 _012.jpg
IAA,*116,1,R,PX116-Fg001-R-C01-R01-D13012015-T124943-MLIR _026.jpg
IAA,*116,1,R,PX116-Fg001-R-C01-R01-D13012015-T125004-MLIR _028.jpg
IAA,*116,1,R,PX116-Fg001-R-C02-R01-D13012015-T125855-ML445 _PSC.tif
IAA,*116,1,R,PX116-Fg001-R-C02-R01-D13012015-T125957-ML924 _012.jpg
IAA,*116,1,R,PX116-Fg001-R-C02-R01-D13012015-T130117-MLIR _026.jpg
IAA,*116,1,R,PX116-Fg001-R-C02-R01-D13012015-T130137-MLIR _028.jpg
IAA,*116,1,V,PX116-Fg001-V-C01-R01-D13012015-T130722-ML445 _PSC.tif
IAA,*116,1,V,PX116-Fg001-V-C01-R01-D13012015-T130825-ML924 _012.jpg
IAA,*116,1,V,PX116-Fg001-V-C01-R01-D13012015-T130944-MLIR _026.jpg
IAA,*116,1,V,PX116-Fg001-V-C01-R01-D13012015-T131005-MLIR _028.jpg
IAA,*116,1,V,PX116-Fg001-V-C02-R01-D13012015-T130325-ML445 _PSC.tif
IAA,*116,1,V,PX116-Fg001-V-C02-R01-D13012015-T130427-ML924 _012.jpg
IAA,*116,1,V,PX116-Fg001-V-C02-R01-D13012015-T130547-MLIR _026.jpg
IAA,*116,1,V,PX116-Fg001-V-C02-R01-D13012015-T130607-MLIR _028.jpg
IAA,*116,24,R,PX116-Fg024-R-C01-R01-D14012015-T110349-ML445 _PSC.tif
IAA,*116,24,R,PX116-Fg024-R-C01-R01-D14012015-T110451-ML924 _012.jpg
IAA,*116,24,R,PX116-Fg024-R-C01-R01-D14012015-T110610-MLIR _026.jpg
IAA,*116,24,R,PX116-Fg024-R-C01-R01-D14012015-T110631-MLIR _028.jpg
IAA,*116,24,R,PX116-Fg024-R-C02-R01-D14012015-T110739-ML445 _PSC.tif
IAA,*116,24,R,PX116-Fg024-R-C02-R01-D14012015-T110842-ML924 _012.jpg
IAA,*116,24,R,PX116-Fg024-R-C02-R01-D14012015-T111002-MLIR _026.jpg
IAA,*116,24,R,PX116-Fg024-R-C02-R01-D14012015-T111022-MLIR _028.jpg
IAA,*116,24,V,PX116-Fg024-V-C01-R01-D14012015-T111659-ML445 _PSC.tif
IAA,*116,24,V,PX116-Fg024-V-C01-R01-D14012015-T111802-ML924 _012.jpg
IAA,*116,24,V,PX116-Fg024-V-C01-R01-D14012015-T111921-MLIR _026.jpg
IAA,*116,24,V,PX116-Fg024-V-C01-R01-D14012015-T111942-MLIR _028.jpg
IAA,*116,24,V,PX116-Fg024-V-C02-R01-D14012015-T111306-ML445 _PSC.tif
IAA,*116,24,V,PX116-Fg024-V-C02-R01-D14012015-T111409-ML924 _012.jpg
IAA,*116,24,V,PX116-Fg024-V-C02-R01-D14012015-T111528-MLIR _026.jpg
IAA,*116,24,V,PX116-Fg024-V-C02-R01-D14012015-T111548-MLIR _028.jpg
IAA,*117,1,R,PX117-Fg001-R-C01-R01-D11052015-T143516-LR445 _PSC.tif
IAA,*117,1,R,PX117-Fg001-R-C01-R01-D11052015-T143621-LR924 _012.jpg
IAA,*117,1,R,PX117-Fg001-R-C01-R01-D11052015-T143737-OO_026.jpg
IAA,*117,1,R,PX117-Fg001-R-C01-R01-D11052015-T143751-OO_028.jpg
IAA,*117,1,R,PX117-Fg001-R-C01-R02-D11052015-T145959-LR445 _PSC.tif
IAA,*117,1,R,PX117-Fg001-R-C01-R02-D11052015-T150105-LR924 _012.jpg
IAA,*117,1,R,PX117-Fg001-R-C01-R02-D11052015-T150220-OO_026.jpg
IAA,*117,1,R,PX117-Fg001-R-C01-R02-D11052015-T150234-OO_028.jpg
IAA,*117,1,R,PX117-Fg001-R-C01-R03-D11052015-T150557-LR445 _PSC.tif
IAA,*117,1,R,PX117-Fg001-R-C01-R03-D11052015-T150702-LR924 _012.jpg
IAA,*117,1,R,PX117-Fg001-R-C01-R03-D11052015-T150818-OO_026.jpg
IAA,*117,1,R,PX117-Fg001-R-C01-R03-D11052015-T150832-OO_028.jpg
IAA,*117,1,R,PX117-Fg001-R-C01-R03-D11052015-T151432-LR445 _PSC.tif
IAA,*117,1,R,PX117-Fg001-R-C01-R03-D11052015-T151538-LR924 _012.jpg
IAA,*117,1,R,PX117-Fg001-R-C01-R03-D11052015-T151654-OO_026.jpg
IAA,*117,1,R,PX117-Fg001-R-C01-R03-D11052015-T151708-OO_028.jpg
IAA,*117,1,R,PX117-Fg001-R-C02-R01-D11052015-T144020-LR445 _PSC.tif
IAA,*117,1,R,PX117-Fg001-R-C02-R01-D11052015-T144126-LR924 _012.jpg
IAA,*117,1,R,PX117-Fg001-R-C02-R01-D11052015-T144242-OO_026.jpg
IAA,*117,1,R,PX117-Fg001-R-C02-R01-D11052015-T144256-OO_028.jpg
IAA,*117,1,R,PX117-Fg001-R-C02-R02-D11052015-T145518-LR445 _PSC.tif
IAA,*117,1,R,PX117-Fg001-R-C02-R02-D11052015-T145623-LR924 _012.jpg
IAA,*117,1,R,PX117-Fg001-R-C02-R02-D11052015-T145739-OO_026.jpg
IAA,*117,1,R,PX117-Fg001-R-C02-R02-D11052015-T145754-OO_028.jpg
IAA,*117,1,R,PX117-Fg001-R-C02-R03-D11052015-T151011-LR445 _PSC.tif
IAA,*117,1,R,PX117-Fg001-R-C02-R03-D11052015-T151117-LR924 _012.jpg
IAA,*117,1,R,PX117-Fg001-R-C02-R03-D11052015-T151232-OO_026.jpg
IAA,*117,1,R,PX117-Fg001-R-C02-R03-D11052015-T151246-OO_028.jpg
IAA,*117,1,R,PX117-Fg001-R-C03-R01-D11052015-T144449-LR445 _PSC.tif
IAA,*117,1,R,PX117-Fg001-R-C03-R01-D11052015-T144556-LR924 _012.jpg
IAA,*117,1,R,PX117-Fg001-R-C03-R01-D11052015-T144712-OO_026.jpg
IAA,*117,1,R,PX117-Fg001-R-C03-R01-D11052015-T144726-OO_028.jpg
IAA,*117,1,R,PX117-Fg001-R-C03-R02-D11052015-T145014-LR445 _PSC.tif
IAA,*117,1,R,PX117-Fg001-R-C03-R02-D11052015-T145120-LR924 _012.jpg
IAA,*117,1,R,PX117-Fg001-R-C03-R02-D11052015-T145237-OO_026.jpg
IAA,*117,1,R,PX117-Fg001-R-C03-R02-D11052015-T145251-OO_028.jpg
IAA,*117,1,V,PX117-Fg001-V-C01-R01-D12052015-T122432-LR445 _PSC.tif
IAA,*117,1,V,PX117-Fg001-V-C01-R01-D12052015-T122537-LR924 _012.jpg
IAA,*117,1,V,PX117-Fg001-V-C01-R01-D12052015-T122653-OO_026.jpg
IAA,*117,1,V,PX117-Fg001-V-C01-R01-D12052015-T122706-OO_028.jpg
IAA,*117,1,V,PX117-Fg001-V-C01-R01-D12052015-T131118-LR445 _PSC.tif
IAA,*117,1,V,PX117-Fg001-V-C01-R01-D12052015-T131225-LR924 _012.jpg
IAA,*117,1,V,PX117-Fg001-V-C01-R01-D12052015-T131341-OO_026.jpg
IAA,*117,1,V,PX117-Fg001-V-C01-R01-D12052015-T131355-OO_028.jpg
IAA,*117,1,V,PX117-Fg001-V-C01-R02-D12052015-T125438-LR445 _PSC.tif
IAA,*117,1,V,PX117-Fg001-V-C01-R02-D12052015-T125544-LR924 _012.jpg
IAA,*117,1,V,PX117-Fg001-V-C01-R02-D12052015-T125659-OO_026.jpg
IAA,*117,1,V,PX117-Fg001-V-C01-R02-D12052015-T125713-OO_028.jpg
IAA,*117,1,V,PX117-Fg001-V-C02-R01-D12052015-T123020-LR445 _PSC.tif
IAA,*117,1,V,PX117-Fg001-V-C02-R01-D12052015-T123127-LR924 _012.jpg
IAA,*117,1,V,PX117-Fg001-V-C02-R01-D12052015-T123242-OO_026.jpg
IAA,*117,1,V,PX117-Fg001-V-C02-R01-D12052015-T123256-OO_028.jpg
IAA,*117,1,V,PX117-Fg001-V-C02-R01-D12052015-T130704-LR445 _PSC.tif
IAA,*117,1,V,PX117-Fg001-V-C02-R01-D12052015-T130810-LR924 _012.jpg
IAA,*117,1,V,PX117-Fg001-V-C02-R01-D12052015-T130926-OO_026.jpg
IAA,*117,1,V,PX117-Fg001-V-C02-R01-D12052015-T130940-OO_028.jpg
IAA,*117,1,V,PX117-Fg001-V-C02-R02-D12052015-T124857-LR445 _PSC.tif
IAA,*117,1,V,PX117-Fg001-V-C02-R02-D12052015-T125003-LR924 _012.jpg
IAA,*117,1,V,PX117-Fg001-V-C02-R02-D12052015-T125119-OO_026.jpg
IAA,*117,1,V,PX117-Fg001-V-C02-R02-D12052015-T125133-OO_028.jpg
IAA,*117,1,V,PX117-Fg001-V-C03-R01-D12052015-T123513-LR445 _PSC.tif
IAA,*117,1,V,PX117-Fg001-V-C03-R01-D12052015-T123620-LR924 _012.jpg
IAA,*117,1,V,PX117-Fg001-V-C03-R01-D12052015-T123736-OO_026.jpg
IAA,*117,1,V,PX117-Fg001-V-C03-R01-D12052015-T123750-OO_028.jpg
IAA,*117,1,V,PX117-Fg001-V-C03-R01-D12052015-T130209-LR445 _PSC.tif
IAA,*117,1,V,PX117-Fg001-V-C03-R01-D12052015-T130317-LR924 _012.jpg
IAA,*117,1,V,PX117-Fg001-V-C03-R01-D12052015-T130433-OO_026.jpg
IAA,*117,1,V,PX117-Fg001-V-C03-R01-D12052015-T130448-OO_028.jpg
IAA,*117,1,V,PX117-Fg001-V-C03-R02-D12052015-T124210-LR445 _PSC.tif
IAA,*117,1,V,PX117-Fg001-V-C03-R02-D12052015-T124316-LR924 _012.jpg
IAA,*117,1,V,PX117-Fg001-V-C03-R02-D12052015-T124432-OO_026.jpg
IAA,*117,1,V,PX117-Fg001-V-C03-R02-D12052015-T124446-OO_028.jpg
IAA,*118,1,R,PX118-Fg001-R-C01-R01-D02122014-T154424-ML445 _PSC.tif
IAA,*118,1,R,PX118-Fg001-R-C01-R01-D02122014-T154527-ML924 _012.jpg
IAA,*118,1,R,PX118-Fg001-R-C01-R01-D02122014-T154646-MLIR _026.jpg
IAA,*118,1,R,PX118-Fg001-R-C01-R01-D02122014-T154707-MLIR _028.jpg
IAA,*118,1,R,PX118-Fg001-R-C02-R01-D02122014-T154033-ML445 _PSC.tif
IAA,*118,1,R,PX118-Fg001-R-C02-R01-D02122014-T154136-ML924 _012.jpg
IAA,*118,1,R,PX118-Fg001-R-C02-R01-D02122014-T154255-MLIR _026.jpg
IAA,*118,1,R,PX118-Fg001-R-C02-R01-D02122014-T154316-MLIR _028.jpg
IAA,*118,1,V,PX118-Fg001-V-C01-R01-D02122014-T155137-ML445 _PSC.tif
IAA,*118,1,V,PX118-Fg001-V-C01-R01-D02122014-T155240-ML924 _012.jpg
IAA,*118,1,V,PX118-Fg001-V-C01-R01-D02122014-T155359-MLIR _026.jpg
IAA,*118,1,V,PX118-Fg001-V-C01-R01-D02122014-T155420-MLIR _028.jpg
IAA,*118,1,V,PX118-Fg001-V-C02-R01-D02122014-T155539-ML445 _PSC.tif
IAA,*118,1,V,PX118-Fg001-V-C02-R01-D02122014-T155642-ML924 _012.jpg
IAA,*118,1,V,PX118-Fg001-V-C02-R01-D02122014-T155802-MLIR _026.jpg
IAA,*118,1,V,PX118-Fg001-V-C02-R01-D02122014-T155822-MLIR _028.jpg
IAA,*118,13,R,PX118-Fg013-R-C01-R01-D02122014-T141712-ML445 _PSC.tif
IAA,*118,13,R,PX118-Fg013-R-C01-R01-D02122014-T141814-ML924 _012.jpg
IAA,*118,13,R,PX118-Fg013-R-C01-R01-D02122014-T141933-MLIR _026.jpg
IAA,*118,13,R,PX118-Fg013-R-C01-R01-D02122014-T141954-MLIR _028.jpg
IAA,*118,13,R,PX118-Fg013-R-C01-R02-D02122014-T143129-ML445 _PSC.tif
IAA,*118,13,R,PX118-Fg013-R-C01-R02-D02122014-T143232-ML924 _012.jpg
IAA,*118,13,R,PX118-Fg013-R-C01-R02-D02122014-T143351-MLIR _026.jpg
IAA,*118,13,R,PX118-Fg013-R-C01-R02-D02122014-T143412-MLIR _028.jpg
IAA,*118,13,R,PX118-Fg013-R-C02-R01-D02122014-T142211-ML445 _PSC.tif
IAA,*118,13,R,PX118-Fg013-R-C02-R01-D02122014-T142314-ML924 _012.jpg
IAA,*118,13,R,PX118-Fg013-R-C02-R01-D02122014-T142433-MLIR _026.jpg
IAA,*118,13,R,PX118-Fg013-R-C02-R01-D02122014-T142454-MLIR _028.jpg
IAA,*118,13,R,PX118-Fg013-R-C02-R02-D02122014-T142700-ML445 _PSC.tif
IAA,*118,13,R,PX118-Fg013-R-C02-R02-D02122014-T142802-ML924 _012.jpg
IAA,*118,13,R,PX118-Fg013-R-C02-R02-D02122014-T142922-MLIR _026.jpg
IAA,*118,13,R,PX118-Fg013-R-C02-R02-D02122014-T142942-MLIR _028.jpg
IAA,*118,13,V,PX118-Fg013-V-C01-R01-D02122014-T150939-ML445 _PSC.tif
IAA,*118,13,V,PX118-Fg013-V-C01-R01-D02122014-T151042-ML924 _012.jpg
IAA,*118,13,V,PX118-Fg013-V-C01-R01-D02122014-T151201-MLIR _026.jpg
IAA,*118,13,V,PX118-Fg013-V-C01-R01-D02122014-T151222-MLIR _028.jpg
IAA,*118,13,V,PX118-Fg013-V-C01-R02-D02122014-T145506-ML445 _PSC.tif
IAA,*118,13,V,PX118-Fg013-V-C01-R02-D02122014-T145609-ML924 _012.jpg
IAA,*118,13,V,PX118-Fg013-V-C01-R02-D02122014-T145729-MLIR _026.jpg
IAA,*118,13,V,PX118-Fg013-V-C01-R02-D02122014-T145749-MLIR _028.jpg
IAA,*118,13,V,PX118-Fg013-V-C02-R01-D02122014-T150347-ML445 _PSC.tif
IAA,*118,13,V,PX118-Fg013-V-C02-R01-D02122014-T150449-ML924 _012.jpg
IAA,*118,13,V,PX118-Fg013-V-C02-R01-D02122014-T150609-MLIR _026.jpg
IAA,*118,13,V,PX118-Fg013-V-C02-R01-D02122014-T150629-MLIR _028.jpg
IAA,*118,13,V,PX118-Fg013-V-C02-R02-D02122014-T145927-ML445 _PSC.tif
IAA,*118,13,V,PX118-Fg013-V-C02-R02-D02122014-T150029-ML924 _012.jpg
IAA,*118,13,V,PX118-Fg013-V-C02-R02-D02122014-T150149-MLIR _026.jpg
IAA,*118,13,V,PX118-Fg013-V-C02-R02-D02122014-T150209-MLIR _028.jpg
IAA,*121,1,R,PX121-Fg001-R-C01-R01-D05112014-T085934-ML445 _PSC.tif
IAA,*121,1,R,PX121-Fg001-R-C01-R01-D05112014-T090037-ML924 _012.jpg
IAA,*121,1,R,PX121-Fg001-R-C01-R01-D05112014-T090156-MLIR _026.jpg
IAA,*121,1,R,PX121-Fg001-R-C01-R01-D05112014-T090216-MLIR _028.jpg
IAA,*121,1,R,PX121-Fg001-R-C01-R02-D05112014-T092820-ML445 _PSC.tif
IAA,*121,1,R,PX121-Fg001-R-C01-R02-D05112014-T092923-ML924 _012.jpg
IAA,*121,1,R,PX121-Fg001-R-C01-R02-D05112014-T093042-MLIR _026.jpg
IAA,*121,1,R,PX121-Fg001-R-C01-R02-D05112014-T093103-MLIR _028.jpg
IAA,*121,1,R,PX121-Fg001-R-C02-R01-D05112014-T090349-ML445 _PSC.tif
IAA,*121,1,R,PX121-Fg001-R-C02-R01-D05112014-T090452-ML924 _012.jpg
IAA,*121,1,R,PX121-Fg001-R-C02-R01-D05112014-T090612-MLIR _026.jpg
IAA,*121,1,R,PX121-Fg001-R-C02-R01-D05112014-T090632-MLIR _028.jpg
IAA,*121,1,R,PX121-Fg001-R-C02-R02-D05112014-T092340-ML445 _PSC.tif
IAA,*121,1,R,PX121-Fg001-R-C02-R02-D05112014-T092443-ML924 _012.jpg
IAA,*121,1,R,PX121-Fg001-R-C02-R02-D05112014-T092602-MLIR _026.jpg
IAA,*121,1,R,PX121-Fg001-R-C02-R02-D05112014-T092623-MLIR _028.jpg
IAA,*121,1,R,PX121-Fg001-R-C03-R01-D05112014-T091118-ML445 _PSC.tif
IAA,*121,1,R,PX121-Fg001-R-C03-R01-D05112014-T091221-ML924 _012.jpg
IAA,*121,1,R,PX121-Fg001-R-C03-R01-D05112014-T091340-MLIR _026.jpg
IAA,*121,1,R,PX121-Fg001-R-C03-R01-D05112014-T091400-MLIR _028.jpg
IAA,*121,1,R,PX121-Fg001-R-C03-R02-D05112014-T091708-ML445 _PSC.tif
IAA,*121,1,R,PX121-Fg001-R-C03-R02-D05112014-T091811-ML924 _012.jpg
IAA,*121,1,R,PX121-Fg001-R-C03-R02-D05112014-T091930-MLIR _026.jpg
IAA,*121,1,R,PX121-Fg001-R-C03-R02-D05112014-T091951-MLIR _028.jpg
IAA,*121,1,V,PX121-Fg001-V-C01-R01-D05112014-T133833-ML445 _PSC.tif
IAA,*121,1,V,PX121-Fg001-V-C01-R01-D05112014-T133936-ML924 _012.jpg
IAA,*121,1,V,PX121-Fg001-V-C01-R01-D05112014-T134055-MLIR _026.jpg
IAA,*121,1,V,PX121-Fg001-V-C01-R01-D05112014-T134116-MLIR _028.jpg
IAA,*121,1,V,PX121-Fg001-V-C01-R02-D05112014-T131159-ML445 _PSC.tif
IAA,*121,1,V,PX121-Fg001-V-C01-R02-D05112014-T131302-ML924 _012.jpg
IAA,*121,1,V,PX121-Fg001-V-C01-R02-D05112014-T131421-MLIR _026.jpg
IAA,*121,1,V,PX121-Fg001-V-C01-R02-D05112014-T131442-MLIR _028.jpg
IAA,*121,1,V,PX121-Fg001-V-C02-R01-D05112014-T133312-ML445 _PSC.tif
IAA,*121,1,V,PX121-Fg001-V-C02-R01-D05112014-T133415-ML924 _012.jpg
IAA,*121,1,V,PX121-Fg001-V-C02-R01-D05112014-T133535-MLIR _026.jpg
IAA,*121,1,V,PX121-Fg001-V-C02-R01-D05112014-T133555-MLIR _028.jpg
IAA,*121,1,V,PX121-Fg001-V-C02-R02-D05112014-T131618-ML445 _PSC.tif
IAA,*121,1,V,PX121-Fg001-V-C02-R02-D05112014-T131721-ML924 _012.jpg
IAA,*121,1,V,PX121-Fg001-V-C02-R02-D05112014-T131840-MLIR _026.jpg
IAA,*121,1,V,PX121-Fg001-V-C02-R02-D05112014-T131901-MLIR _028.jpg
IAA,*121,1,V,PX121-Fg001-V-C03-R01-D05112014-T132507-ML445 _PSC.tif
IAA,*121,1,V,PX121-Fg001-V-C03-R01-D05112014-T132609-ML924 _012.jpg
IAA,*121,1,V,PX121-Fg001-V-C03-R01-D05112014-T132729-MLIR _026.jpg
IAA,*121,1,V,PX121-Fg001-V-C03-R01-D05112014-T132749-MLIR _028.jpg
IAA,*121,1,V,PX121-Fg001-V-C03-R02-D05112014-T132035-ML445 _PSC.tif
IAA,*121,1,V,PX121-Fg001-V-C03-R02-D05112014-T132138-ML924 _012.jpg
IAA,*121,1,V,PX121-Fg001-V-C03-R02-D05112014-T132257-MLIR _026.jpg
IAA,*121,1,V,PX121-Fg001-V-C03-R02-D05112014-T132317-MLIR _028.jpg
IAA,*122,1,R,PX122-Fg001-R-C01-R01-D30102014-T104351-ML445 _PSC.tif
IAA,*122,1,R,PX122-Fg001-R-C01-R01-D30102014-T104453-ML924 _012.jpg
IAA,*122,1,R,PX122-Fg001-R-C01-R01-D30102014-T104613-MLIR _026.jpg
IAA,*122,1,R,PX122-Fg001-R-C01-R01-D30102014-T104633-MLIR _028.jpg
IAA,*122,1,R,PX122-Fg001-R-C01-R02-D30102014-T105525-ML445 _PSC.tif
IAA,*122,1,R,PX122-Fg001-R-C01-R02-D30102014-T105628-ML924 _012.jpg
IAA,*122,1,R,PX122-Fg001-R-C01-R02-D30102014-T105747-MLIR _026.jpg
IAA,*122,1,R,PX122-Fg001-R-C01-R02-D30102014-T105808-MLIR _028.jpg
IAA,*122,1,R,PX122-Fg001-R-C02-R01-D30102014-T103530-ML445 _PSC.tif
IAA,*122,1,R,PX122-Fg001-R-C02-R01-D30102014-T103633-ML924 _012.jpg
IAA,*122,1,R,PX122-Fg001-R-C02-R01-D30102014-T103753-MLIR _026.jpg
IAA,*122,1,R,PX122-Fg001-R-C02-R01-D30102014-T103813-MLIR _028.jpg
IAA,*122,1,R,PX122-Fg001-R-C02-R02-D30102014-T110121-ML445 _PSC.tif
IAA,*122,1,R,PX122-Fg001-R-C02-R02-D30102014-T110224-ML924 _012.jpg
IAA,*122,1,R,PX122-Fg001-R-C02-R02-D30102014-T110343-MLIR _026.jpg
IAA,*122,1,R,PX122-Fg001-R-C02-R02-D30102014-T110404-MLIR _028.jpg
IAA,*122,1,R,PX122-Fg001-R-C03-R01-D30102014-T102937-ML445 _PSC.tif
IAA,*122,1,R,PX122-Fg001-R-C03-R01-D30102014-T103039-ML924 _012.jpg
IAA,*122,1,R,PX122-Fg001-R-C03-R01-D30102014-T103159-MLIR _026.jpg
IAA,*122,1,R,PX122-Fg001-R-C03-R01-D30102014-T103219-MLIR _028.jpg
IAA,*122,1,R,PX122-Fg001-R-C03-R02-D30102014-T110553-ML445 _PSC.tif
IAA,*122,1,R,PX122-Fg001-R-C03-R02-D30102014-T110656-ML924 _012.jpg
IAA,*122,1,R,PX122-Fg001-R-C03-R02-D30102014-T110815-MLIR _026.jpg
IAA,*122,1,R,PX122-Fg001-R-C03-R02-D30102014-T110836-MLIR _028.jpg
IAA,*122,1,V,PX122-Fg001-V-C01-R01-D30102014-T112429-ML445 _PSC.tif
IAA,*122,1,V,PX122-Fg001-V-C01-R01-D30102014-T112532-ML924 _012.jpg
IAA,*122,1,V,PX122-Fg001-V-C01-R01-D30102014-T112651-MLIR _026.jpg
IAA,*122,1,V,PX122-Fg001-V-C01-R01-D30102014-T112712-MLIR _028.jpg
IAA,*122,1,V,PX122-Fg001-V-C01-R02-D30102014-T111941-ML445 _PSC.tif
IAA,*122,1,V,PX122-Fg001-V-C01-R02-D30102014-T112044-ML924 _012.jpg
IAA,*122,1,V,PX122-Fg001-V-C01-R02-D30102014-T112203-MLIR _026.jpg
IAA,*122,1,V,PX122-Fg001-V-C01-R02-D30102014-T112224-MLIR _028.jpg
IAA,*122,1,V,PX122-Fg001-V-C02-R01-D30102014-T112847-ML445 _PSC.tif
IAA,*122,1,V,PX122-Fg001-V-C02-R01-D30102014-T112950-ML924 _012.jpg
IAA,*122,1,V,PX122-Fg001-V-C02-R01-D30102014-T113109-MLIR _026.jpg
IAA,*122,1,V,PX122-Fg001-V-C02-R01-D30102014-T113130-MLIR _028.jpg
IAA,*122,1,V,PX122-Fg001-V-C02-R02-D30102014-T111539-ML445 _PSC.tif
IAA,*122,1,V,PX122-Fg001-V-C02-R02-D30102014-T111641-ML924 _012.jpg
IAA,*122,1,V,PX122-Fg001-V-C02-R02-D30102014-T111801-MLIR _026.jpg
IAA,*122,1,V,PX122-Fg001-V-C02-R02-D30102014-T111821-MLIR _028.jpg
